accelerator,act_fn,avg_memory,batch_size,device,dropout,hidden_dim,latency,macs,max_memory,model,requires_grad,seq_len,total_params,trainable_params,use_torchscript
0.0,relu,325.33203125,1.0,cpu,0.0,32.0,0.00034671275000164314,68608.0,325.33203125,rnn,0.0,32.0,2112.0,0.0,0.0
0.0,relu,325.33203125,1.0,cpu,0.0,64.0,0.00033554464998815093,268288.0,325.33203125,rnn,0.0,32.0,8320.0,0.0,0.0
0.0,relu,325.33203125,1.0,cpu,0.0,256.0,0.0006162333000020227,4218880.0,325.33203125,rnn,0.0,32.0,131584.0,0.0,0.0
0.0,relu,325.33203125,1.0,cpu,0.0,512.0,0.0014608877999989997,16826368.0,325.33203125,rnn,0.0,32.0,525312.0,0.0,0.0
0.0,relu,325.33203125,1.0,cpu,0.0,1024.0,0.004622746499990171,67207168.0,325.33203125,rnn,0.0,32.0,2099200.0,0.0,0.0
0.0,relu,389.2421875,1.0,cpu,0.0,2048.0,0.04029436169998917,268632064.0,389.2421875,rnn,0.0,32.0,8392704.0,0.0,0.0
0.0,relu,461.25390625,1.0,cpu,0.0,3072.0,0.0776453510500005,604274688.0,461.25390625,rnn,0.0,32.0,18880512.0,0.0,0.0
0.0,relu,589.2734375,1.0,cpu,0.0,4096.0,0.14781675545000325,1074135040.0,589.2734375,rnn,0.0,32.0,33562624.0,0.0,0.0
0.0,relu,589.2734375,1.0,cpu,0.0,1.0,0.0005219537000130004,320.0,589.2734375,rnn,0.0,64.0,4.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,2.0,0.0006323432499812043,896.0,325.3984375,rnn,0.0,64.0,12.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,4.0,0.0006714155000054233,2816.0,325.3984375,rnn,0.0,64.0,40.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,8.0,0.000713171450001937,9728.0,325.3984375,rnn,0.0,64.0,144.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,16.0,0.0006311949999826537,35840.0,325.3984375,rnn,0.0,64.0,544.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,32.0,0.0008514657999967312,137216.0,325.3984375,rnn,0.0,64.0,2112.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,64.0,0.0007772437000085119,536576.0,325.3984375,rnn,0.0,64.0,8320.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,256.0,0.0015306577000046672,8437760.0,325.3984375,rnn,0.0,64.0,131584.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,512.0,0.002663480949991026,33652736.0,325.3984375,rnn,0.0,64.0,525312.0,0.0,0.0
0.0,relu,325.3984375,1.0,cpu,0.0,1024.0,0.012599508149992288,134414336.0,325.3984375,rnn,0.0,64.0,2099200.0,0.0,0.0
0.0,relu,389.34375,1.0,cpu,0.0,2048.0,0.0756038206499852,537264128.0,389.34375,rnn,0.0,64.0,8392704.0,0.0,0.0
0.0,relu,461.3515625,1.0,cpu,0.0,3072.0,0.14828444515001138,1208549376.0,461.3515625,rnn,0.0,64.0,18880512.0,0.0,0.0
0.0,relu,589.2369791666666,1.0,cpu,0.0,4096.0,0.2810720761000084,2148270080.0,589.37109375,rnn,0.0,64.0,33562624.0,0.0,0.0
0.0,relu,589.37109375,1.0,cpu,0.0,1.0,0.0012639299999818831,640.0,589.37109375,rnn,0.0,128.0,4.0,0.0,0.0
0.0,relu,589.37109375,1.0,cpu,0.0,2.0,0.0009937806000152702,1792.0,589.37109375,rnn,0.0,128.0,12.0,0.0,0.0
0.0,relu,325.51171875,1.0,cpu,0.0,4.0,0.00108879080000861,5632.0,325.51171875,rnn,0.0,128.0,40.0,0.0,0.0
0.0,relu,325.51171875,1.0,cpu,0.0,8.0,0.0010362970499954826,19456.0,325.51171875,rnn,0.0,128.0,144.0,0.0,0.0
0.0,relu,325.51171875,1.0,cpu,0.0,16.0,0.0010178142000086157,71680.0,325.51171875,rnn,0.0,128.0,544.0,0.0,0.0
0.0,relu,325.51171875,1.0,cpu,0.0,32.0,0.0009103612499984592,274432.0,325.51171875,rnn,0.0,128.0,2112.0,0.0,0.0
0.0,relu,325.515625,1.0,cpu,0.0,64.0,0.0009575513000072534,1073152.0,325.515625,rnn,0.0,128.0,8320.0,0.0,0.0
0.0,relu,325.90234375,1.0,cpu,0.0,256.0,0.0024950970999952915,16875520.0,325.90234375,rnn,0.0,128.0,131584.0,0.0,0.0
0.0,relu,325.90234375,1.0,cpu,0.0,512.0,0.004249647400001777,67305472.0,325.90234375,rnn,0.0,128.0,525312.0,0.0,0.0
0.0,relu,325.90234375,1.0,cpu,0.0,1024.0,0.01401544725001713,268828672.0,325.90234375,rnn,0.0,128.0,2099200.0,0.0,0.0
0.0,relu,389.91796875,1.0,cpu,0.0,2048.0,0.12558205015000112,1074528256.0,389.91796875,rnn,0.0,128.0,8392704.0,0.0,0.0
0.0,relu,461.82734375,1.0,cpu,0.0,3072.0,0.31195235760001194,2417098752.0,461.92578125,rnn,0.0,128.0,18880512.0,0.0,0.0
0.0,relu,589.845703125,1.0,cpu,0.0,4096.0,0.5596278952500142,4296540160.0,589.9453125,rnn,0.0,128.0,33562624.0,0.0,0.0
0.0,relu,272.80078125,1.0,cpu,0.0,1.0,0.00010772775001441915,24.0,272.80078125,lstm,0.0,1.0,16.0,0.0,0.0
0.0,relu,274.40625,1.0,cpu,0.0,2.0,0.00011090365001109603,64.0,274.40625,lstm,0.0,1.0,48.0,0.0,0.0
0.0,relu,274.45703125,1.0,cpu,0.0,4.0,9.882484998797736e-05,192.0,274.45703125,lstm,0.0,1.0,160.0,0.0,0.0
0.0,relu,274.46875,1.0,cpu,0.0,8.0,9.846484999798122e-05,640.0,274.46875,lstm,0.0,1.0,576.0,0.0,0.0
0.0,relu,274.671875,1.0,cpu,0.0,16.0,0.00012983945000542008,2304.0,274.671875,lstm,0.0,1.0,2176.0,0.0,0.0
0.0,relu,274.72265625,1.0,cpu,0.0,32.0,0.00010097809999933815,8704.0,274.72265625,lstm,0.0,1.0,8448.0,0.0,0.0
0.0,relu,275.0625,1.0,cpu,0.0,64.0,0.00011721425000814634,33792.0,275.0625,lstm,0.0,1.0,33280.0,0.0,0.0
0.0,relu,278.99609375,1.0,cpu,0.0,256.0,0.00019309714998598792,528384.0,278.99609375,lstm,0.0,1.0,526336.0,0.0,0.0
0.0,relu,286.90625,1.0,cpu,0.0,512.0,0.0007541395499856662,2105344.0,286.90625,lstm,0.0,1.0,2101248.0,0.0,0.0
0.0,relu,319.09375,1.0,cpu,0.0,1024.0,0.0023479040000211173,8404992.0,319.09375,lstm,0.0,1.0,8396800.0,0.0,0.0
0.0,relu,447.0,1.0,cpu,0.0,2048.0,0.010173655099993083,33587200.0,447.0,lstm,0.0,1.0,33570816.0,0.0,0.0
0.0,relu,447.1953125,1.0,cpu,0.0,1.0,0.00015045760001157759,48.0,447.1953125,lstm,0.0,2.0,16.0,0.0,0.0
0.0,relu,447.8046875,1.0,cpu,0.0,2.0,0.0001245063499936805,128.0,447.8046875,lstm,0.0,2.0,48.0,0.0,0.0
0.0,relu,447.8203125,1.0,cpu,0.0,4.0,0.0001432907999969757,384.0,447.8203125,lstm,0.0,2.0,160.0,0.0,0.0
0.0,relu,279.80078125,1.0,cpu,0.0,8.0,0.00013412989999324055,1280.0,279.80078125,lstm,0.0,2.0,576.0,0.0,0.0
0.0,relu,279.80078125,1.0,cpu,0.0,16.0,0.00011332264998600294,4608.0,279.80078125,lstm,0.0,2.0,2176.0,0.0,0.0
0.0,relu,279.80078125,1.0,cpu,0.0,32.0,0.00010650714998519106,17408.0,279.80078125,lstm,0.0,2.0,8448.0,0.0,0.0
0.0,relu,279.80078125,1.0,cpu,0.0,64.0,0.00027180340000541035,67584.0,279.80078125,lstm,0.0,2.0,33280.0,0.0,0.0
0.0,relu,279.9296875,1.0,cpu,0.0,256.0,0.0002771699000049921,1056768.0,279.9296875,lstm,0.0,2.0,526336.0,0.0,0.0
0.0,relu,295.9609375,1.0,cpu,0.0,512.0,0.001117194350013051,4210688.0,295.9609375,lstm,0.0,2.0,2101248.0,0.0,0.0
0.0,relu,359.91015625,1.0,cpu,0.0,1024.0,0.0039270316000056486,16809984.0,359.91015625,lstm,0.0,2.0,8396800.0,0.0,0.0
0.0,relu,488.1468098958333,1.0,cpu,0.0,2048.0,0.01658219110001937,67174400.0,488.15625,lstm,0.0,2.0,33570816.0,0.0,0.0
0.0,relu,488.15625,1.0,cpu,0.0,1.0,0.00014661904999684338,96.0,488.15625,lstm,0.0,4.0,16.0,0.0,0.0
0.0,relu,488.17578125,1.0,cpu,0.0,2.0,0.0001535262000061266,256.0,488.17578125,lstm,0.0,4.0,48.0,0.0,0.0
0.0,relu,488.1796875,1.0,cpu,0.0,4.0,0.00024260589998448268,768.0,488.1796875,lstm,0.0,4.0,160.0,0.0,0.0
0.0,relu,488.18359375,1.0,cpu,0.0,8.0,0.0002433895499962091,2560.0,488.18359375,lstm,0.0,4.0,576.0,0.0,0.0
0.0,relu,285.82421875,1.0,cpu,0.0,16.0,0.00018653175000054033,9216.0,285.82421875,lstm,0.0,4.0,2176.0,0.0,0.0
0.0,relu,285.82421875,1.0,cpu,0.0,32.0,0.0001646090000122058,34816.0,285.82421875,lstm,0.0,4.0,8448.0,0.0,0.0
0.0,relu,285.82421875,1.0,cpu,0.0,64.0,0.00014079854997817165,135168.0,285.82421875,lstm,0.0,4.0,33280.0,0.0,0.0
0.0,relu,286.671875,1.0,cpu,0.0,256.0,0.00030694155000219323,2113536.0,286.671875,lstm,0.0,4.0,526336.0,0.0,0.0
0.0,relu,302.69921875,1.0,cpu,0.0,512.0,0.0012443750999864278,8421376.0,302.69921875,lstm,0.0,4.0,2101248.0,0.0,0.0
0.0,relu,366.625,1.0,cpu,0.0,1024.0,0.00535239804999037,33619968.0,366.625,lstm,0.0,4.0,8396800.0,0.0,0.0
0.0,relu,494.70703125,1.0,cpu,0.0,2048.0,0.023501824949994442,134348800.0,494.70703125,lstm,0.0,4.0,33570816.0,0.0,0.0
0.0,relu,494.70703125,1.0,cpu,0.0,1.0,0.00020522209999853657,192.0,494.70703125,lstm,0.0,8.0,16.0,0.0,0.0
0.0,relu,494.70703125,1.0,cpu,0.0,2.0,0.00022932599999876403,512.0,494.70703125,lstm,0.0,8.0,48.0,0.0,0.0
0.0,relu,494.70703125,1.0,cpu,0.0,4.0,0.00023973449999630246,1536.0,494.70703125,lstm,0.0,8.0,160.0,0.0,0.0
0.0,relu,494.71484375,1.0,cpu,0.0,8.0,0.0002326861000028657,5120.0,494.71484375,lstm,0.0,8.0,576.0,0.0,0.0
0.0,relu,494.71484375,1.0,cpu,0.0,16.0,0.00022665965000214782,18432.0,494.71484375,lstm,0.0,8.0,2176.0,0.0,0.0
0.0,relu,285.83203125,1.0,cpu,0.0,32.0,0.00023688979999860748,69632.0,285.83203125,lstm,0.0,8.0,8448.0,0.0,0.0
0.0,relu,285.83203125,1.0,cpu,0.0,64.0,0.00030481835001410217,270336.0,285.83203125,lstm,0.0,8.0,33280.0,0.0,0.0
0.0,relu,286.70703125,1.0,cpu,0.0,256.0,0.0006548190999865255,4227072.0,286.70703125,lstm,0.0,8.0,526336.0,0.0,0.0
0.0,relu,302.70703125,1.0,cpu,0.0,512.0,0.002158408950003832,16842752.0,302.70703125,lstm,0.0,8.0,2101248.0,0.0,0.0
0.0,relu,366.703125,1.0,cpu,0.0,1024.0,0.00930734379999194,67239936.0,366.703125,lstm,0.0,8.0,8396800.0,0.0,0.0
0.0,relu,494.734375,1.0,cpu,0.0,2048.0,0.04007146704998377,268697600.0,494.78515625,lstm,0.0,8.0,33570816.0,0.0,0.0
0.0,relu,494.80859375,1.0,cpu,0.0,1.0,0.0003307627999902252,384.0,494.80859375,lstm,0.0,16.0,16.0,0.0,0.0
0.0,relu,494.80859375,1.0,cpu,0.0,2.0,0.00035532900001271627,1024.0,494.80859375,lstm,0.0,16.0,48.0,0.0,0.0
0.0,relu,494.80859375,1.0,cpu,0.0,4.0,0.00038253525001437084,3072.0,494.80859375,lstm,0.0,16.0,160.0,0.0,0.0
0.0,relu,494.80859375,1.0,cpu,0.0,8.0,0.00037368589999005054,10240.0,494.80859375,lstm,0.0,16.0,576.0,0.0,0.0
0.0,relu,494.81640625,1.0,cpu,0.0,16.0,0.00036984109999593784,36864.0,494.81640625,lstm,0.0,16.0,2176.0,0.0,0.0
0.0,relu,494.81640625,1.0,cpu,0.0,32.0,0.0004572574000121676,139264.0,494.81640625,lstm,0.0,16.0,8448.0,0.0,0.0
0.0,relu,292.4609375,1.0,cpu,0.0,64.0,0.00047432104997824354,540672.0,292.4609375,lstm,0.0,16.0,33280.0,0.0,0.0
0.0,relu,293.3359375,1.0,cpu,0.0,256.0,0.0009812910499931605,8454144.0,293.3359375,lstm,0.0,16.0,526336.0,0.0,0.0
0.0,relu,309.334375,1.0,cpu,0.0,512.0,0.002715530499995111,33685504.0,309.3359375,lstm,0.0,16.0,2101248.0,0.0,0.0
0.0,relu,373.3287760416667,1.0,cpu,0.0,1024.0,0.01921286169999803,134479872.0,373.3359375,lstm,0.0,16.0,8396800.0,0.0,0.0
0.0,relu,501.4348958333333,1.0,cpu,0.0,2048.0,0.07369265555000766,537395200.0,501.4609375,lstm,0.0,16.0,33570816.0,0.0,0.0
0.0,relu,501.4609375,1.0,cpu,0.0,1.0,0.0008235801499949958,768.0,501.4609375,lstm,0.0,32.0,16.0,0.0,0.0
0.0,relu,501.4609375,1.0,cpu,0.0,2.0,0.0006054524000091988,2048.0,501.4609375,lstm,0.0,32.0,48.0,0.0,0.0
0.0,relu,501.46484375,1.0,cpu,0.0,4.0,0.0006610895999983768,6144.0,501.46484375,lstm,0.0,32.0,160.0,0.0,0.0
0.0,relu,501.46484375,1.0,cpu,0.0,8.0,0.0006449151999959213,20480.0,501.46484375,lstm,0.0,32.0,576.0,0.0,0.0
0.0,relu,501.46484375,1.0,cpu,0.0,16.0,0.0006579390500064619,73728.0,501.46484375,lstm,0.0,32.0,2176.0,0.0,0.0
0.0,relu,501.46875,1.0,cpu,0.0,32.0,0.0008116163499835239,278528.0,501.46875,lstm,0.0,32.0,8448.0,0.0,0.0
0.0,relu,501.46875,1.0,cpu,0.0,64.0,0.0009285821999810651,1081344.0,501.46875,lstm,0.0,32.0,33280.0,0.0,0.0
0.0,relu,300.99609375,1.0,cpu,0.0,256.0,0.0015332885999896461,16908288.0,300.99609375,lstm,0.0,32.0,526336.0,0.0,0.0
0.0,relu,316.99609375,1.0,cpu,0.0,512.0,0.004800010750000183,67371008.0,316.99609375,lstm,0.0,32.0,2101248.0,0.0,0.0
0.0,relu,380.98671875,1.0,cpu,0.0,1024.0,0.03520031079999626,268959744.0,380.99609375,lstm,0.0,32.0,8396800.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,2048.0,0.14577257180001196,1074790400.0,509.15625,lstm,0.0,32.0,33570816.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,1.0,0.0013039391999882354,1536.0,509.15625,lstm,0.0,64.0,16.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,2.0,0.001218592350005565,4096.0,509.15625,lstm,0.0,64.0,48.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,4.0,0.0014688859499983665,12288.0,509.15625,lstm,0.0,64.0,160.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,8.0,0.0014168890000064494,40960.0,509.15625,lstm,0.0,64.0,576.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,16.0,0.001426384550018156,147456.0,509.15625,lstm,0.0,64.0,2176.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,32.0,0.0014172657000017352,557056.0,509.15625,lstm,0.0,64.0,8448.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,64.0,0.0016087798999933512,2162688.0,509.15625,lstm,0.0,64.0,33280.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,256.0,0.003396910899982686,33816576.0,509.15625,lstm,0.0,64.0,526336.0,0.0,0.0
0.0,relu,509.15625,1.0,cpu,0.0,512.0,0.010210642700008066,134742016.0,509.15625,lstm,0.0,64.0,2101248.0,0.0,0.0
0.0,relu,397.16015625,1.0,cpu,0.0,1024.0,0.0740661485999908,537919488.0,397.16015625,lstm,0.0,64.0,8396800.0,0.0,0.0
0.0,relu,525.1375,1.0,cpu,0.0,2048.0,0.2939257502000146,2149580800.0,525.390625,lstm,0.0,64.0,33570816.0,0.0,0.0
0.0,relu,525.390625,1.0,cpu,0.0,1.0,0.0019430371999987982,3072.0,525.390625,lstm,0.0,128.0,16.0,0.0,0.0
0.0,relu,525.39453125,1.0,cpu,0.0,2.0,0.0026368293000132324,8192.0,525.39453125,lstm,0.0,128.0,48.0,0.0,0.0
0.0,relu,525.39453125,1.0,cpu,0.0,4.0,0.0023077356999920084,24576.0,525.39453125,lstm,0.0,128.0,160.0,0.0,0.0
0.0,relu,525.39453125,1.0,cpu,0.0,8.0,0.0026140743500036477,81920.0,525.39453125,lstm,0.0,128.0,576.0,0.0,0.0
0.0,relu,525.39453125,1.0,cpu,0.0,16.0,0.002476567600001545,294912.0,525.39453125,lstm,0.0,128.0,2176.0,0.0,0.0
0.0,relu,525.39453125,1.0,cpu,0.0,32.0,0.002421389049982281,1114112.0,525.39453125,lstm,0.0,128.0,8448.0,0.0,0.0
0.0,relu,525.48828125,1.0,cpu,0.0,64.0,0.0022439239000050294,4325376.0,525.48828125,lstm,0.0,128.0,33280.0,0.0,0.0
0.0,relu,525.60546875,1.0,cpu,0.0,256.0,0.005802700400022331,67633152.0,525.60546875,lstm,0.0,128.0,526336.0,0.0,0.0
0.0,relu,525.69921875,1.0,cpu,0.0,512.0,0.017650989449998634,269484032.0,525.69921875,lstm,0.0,128.0,2101248.0,0.0,0.0
0.0,relu,573.69921875,1.0,cpu,0.0,1024.0,0.13391704319999462,1075838976.0,573.69921875,lstm,0.0,128.0,8396800.0,0.0,0.0
0.0,relu,701.8069196428571,1.0,cpu,0.0,2048.0,0.5565506129499909,4299161600.0,702.0703125,lstm,0.0,128.0,33570816.0,0.0,0.0
